,gaia_dr3_source_id
41962,3194700685990562048
41967,5107988146818254336
41971,3249530307209336832
41980,4858755012858698368
41989,5083460894260804352
41990,490173008196302976
41996,5094776586897734784
42006,5083879640687747840
42018,251555929591190144
42036,4855870439806768512
42037,4855870439806768384
42041,220109450356331264
42051,3273131491801981312
42056,3277493323149222272
42083,219685588624634880
42102,245414190776416640
42105,4843428503665828224
42109,39466420125673728
42121,469805964041334784
42124,469805964049371392
42126,5108134794181966976
42128,3257265126696757888
42129,3270216931292757248
42131,4666265058372023808
42144,39475117435006336
42169,4828239746961279104
42176,3246194354571922432
42221,3301532152025891456
42234,4669661587228569088
42273,3273254430945925632
42280,51519129148306048
42291,4682959630611217152
42298,3194359489491039744
42313,4859319058027893504
42317,4843582473948513920
42334,3301217592917972864
42340,4859171624686359808
42381,3193604953931290112
42406,3274003786777102208
42435,51338126343808000
42442,250422191362602112
42444,4858065962664183168
42452,4859365757206702848
42453,3302079433938683136
42460,251747794368304896
42478,4626283826288824704
42482,4858877264807604992
42484,4828782081071624320
42507,247074973026247168
42519,5093839841647305088
42534,473069069739718400
42536,4886627426464690432
42543,67156078578905856
42559,4680313376706884608
42612,490321060015495936
42641,250519124483737728
42650,495058241441193728
42651,4883551542685980288
42661,4828984395506993024
42701,4679463733391272448
42702,3305009568002044032
42720,4666615046665979392
42722,250862824946594816
42731,549788563014393728
42760,3245954248719610624
42764,230772406745340800
42811,4680251735334760576
42822,5096965409606157056
42825,246775562271434752
42826,246775562270248832
42842,170548104738128256
42843,4832286499506799744
42859,3196672660094291456
42870,5090684135900089216
42877,66349346281437952
42883,4653722929233862272
42896,4669315275425089280
42913,66027979649547136
42915,46212439356238720
42971,4845024513513451904
42975,4679925940590876032
42988,52199009586145024
42992,225488050784395776
43009,4844921747832068480
43012,162545201980769024
43024,4838475100705496192
43034,4668504694837351168
43058,490692935462411136
43059,250765238990402304
43060,569735658151909888
43062,569735662449678848
43071,4887153130460315648
43072,4887153126165424128
43108,5090778663836538112
43113,4629272775634288768
43116,3190556931605441152
43173,4838865083734239488
43174,4653855282946492160
43175,3188783178831840512
43176,233287195997480960
43179,4844077597779748608
43188,3258382922000322048
43199,3251718300987630848
43203,493754048852483328
43237,274791771384341376
43240,3189033493821175552
43241,3189033493822980096
43242,227357877680548096
43258,52283667689204096
43260,4653652835367639040
43272,225219121412088832
43288,3255280851805638656
43298,5089999861710370176
43310,48825707913208704
43312,48825703617706880
43329,4629164065718894848
43345,5096781344489104000
43349,5096781340192835712
43354,3252677586229076992
43364,4883760205082428800
43375,4869610250641882752
43391,4780544792270137088
43431,4869602691497940096
43433,4882569094685135744
43469,3305271423569212288
43473,3189197488557018880
43487,3304090857318319232
43500,4869649042784812800
43505,162725938502377216
43509,4869524557453453696
43516,232186035103161600
43518,177297594310221952
43523,5089660838467840000
43526,5093384128437380736
43549,3258932673519218432
43564,3255515666258260608
43573,3191992417052144768
43578,5091672738586869376
43590,4678519837018177792
43595,177231103915588992
43601,570159691683454720
43604,555837113919985792
43606,4612787389776216704
43618,3283505216506379648
43625,52829265973005056
43642,176047582728376576
43647,48883840294734208
43658,4841120770494891520
43661,476450411592804480
43662,476450411592802048
43667,476743367019217408
43686,4868808255692345344
43696,4615872237152124544
43697,4615872241446992256
43709,5093424260611799424
43722,177418948605044864
43725,166587938734739328
43733,4895911771369639040
43753,48567318384562816
43754,4869699203708058624
43766,5093351654188023680
43767,4781939763286555904
43776,4668876776445539968
43777,4668242152077665024
43779,469107808517135360
43783,469189619064013440
43799,4779299286113819648
43838,227436694624888576
43843,3285345283576534784
43861,3284951791556594816
43862,3284951791557832064
43865,4884584357765671808
43867,4897525957517940480
43871,4870138669058260096
43897,3175274377109434496
43906,3177189756429735296
43918,3191747256021968256
43931,3284868817084785024
43947,49013483883923968
43967,5093252904299615744
43976,150577636388844160
43979,150577571966860288
43986,258141793782131456
43987,4897341377001657216
44011,4897149306066662400
44013,4779322891253539840
44027,4653397881813791744
44048,500245668581154176
44054,4899181203552617216
44058,3175193288128400896
44064,4778581987920771200
44085,276898293920976768
44092,4837626449525752192
44124,3205774005030469760
44126,175817750438186240
44132,3203142731972092160
44136,4896326733931106816
44137,3203932632291764480
44139,3311033276814526976
44144,270444366823280768
44171,501279656187088640
44181,4789565181368223616
44183,4868986518310148864
44195,166255675767857536
44206,165401149074789504
44210,3191919471325368064
44221,550320584907717888
44227,3198711459592965632
44237,476933990549861632
44242,3191421525702434560
44246,145724632581075328
44261,4791086149546843392
44263,4788729449451505536
44287,3279959050988935040
44289,3279959050988934400
44297,3204690672544462464
44310,4652640009066103808
44312,3306811697624576000
44314,4652640009066320000
44324,4611751645528157440
44345,4611751649822913024
44361,253736600444483456
44376,3310871201928485248
44380,4655943255528986496
44397,146192543498736512
44416,3175748124887027328
44420,472222136549511552
44423,3179400187118456832
44425,4864403371593099264
44435,3198823094383794944
44443,144454731010594560
44449,4899868157803497984
44467,495761585285669888
44523,4674958033525400704
44524,4790998467789671936
44547,180027716038687872
44548,180027711740688896
44556,3198002347608102656
44559,4779068663549456128
44561,471156851523435776
44568,180086020217816704
44569,180086020218649344
44577,3312946633205011712
44579,3312946392688548480
44584,3178998560433751552
44591,556267534064713344
44614,4781209550127530240
44641,4787675464477424512
44661,4898104090179616512
44676,3199255962664075136
44690,470826482637310848
44698,178383705633917440
44707,171354974476449024
44716,3309378511814580736
44717,4863952954079430272
44720,495482962167621888
44737,501910737204155648
44742,3177761094456310656
44747,3185533576511066368
44753,500077507724630912
44770,3287289048334694144
44772,4866047008334021376
44774,4656503967801733504
44778,4871521579808229888
44780,4864752883148064512
44786,3314337652854828800
44795,4891758744152351232
44827,277090540953615616
44860,4781389457716923264
44890,4899531015753744896
44921,3230292049179110784
44923,3204502351115865728
44934,253517900710427648
44946,257617262310835072
44948,257617262317166848
44989,179017879031821056
44991,3185172142128461696
44996,3293705896978817280
45011,3282104782292788480
45026,3201873728048770048
45027,4777512029961353344
45039,4878540582865211648
45049,3229458030954057216
45059,3293720980903565568
45062,147971725111014144
45067,4868201978108370048
45071,151650935831913216
45090,3177914510686683776
45099,3198603505592320128
45104,253905311058582912
45106,4615832757813000064
45110,4867429708628840320
45113,4791407967151847296
45114,158800402816378240
45117,4778068760802713728
45118,158800402816375552
45119,4895218494928716544
45142,4677010104474867072
45143,3410614872415786496
45161,483026526214817152
45163,3293404321555348608
45167,3173087414123893120
45177,3282850659195732608
45185,2977168731408497920
45188,173809084428652032
45189,3309188669965291264
45196,272804438472008064
45201,3229596981735416704
45220,3306404023623951488
45225,4778080919855531264
45239,4790641160871505664
45249,204274691914849536
45250,204274691914843008
45269,2978215333334401152
45270,4816435909815730816
45274,556255920473740160
45279,556255851754249216
45280,3186226681154400512
45284,203970402070941952
45295,3201594074140023936
45302,4677160424033079936
45303,4893484805609852288
45307,4790436166376256000
45322,3184485016080343808
45323,3184485020375405184
45324,4867908722038748160
45335,4868155459319366656
45349,3184578650663335552
45378,3200361963985567488
45381,4893301492109279744
45386,4868389891517494528
45392,502044778839257472
45402,4653127612412528640
45423,3186216265857981440
45440,4663419934597675136
45442,4663419934597675264
45445,173927625524478464
45457,4895338955874208768
45460,2976915946813427968
45463,4677774711732166144
45475,4677774471212622080
45481,3282776064203623680
45522,3413009093345760768
45555,4815218166329988992
45572,3229959648773988480
45580,3229959996667631232
45599,4774702910900795776
45601,2977958563011736704
45603,3174751524973104640
45607,3226092498876949504
45614,279096973579137152
45617,4777773507570507648
45627,495869303062683904
45648,3185990694175594752
45652,3293031827631621120
45654,4786568221908647552
45658,3308074555448691712
45672,4881098119928195456
45705,174298775124053760
45714,4878090955624034048
45717,277674171175347840
45720,4867047628338450560
45726,3180994204101151616
45731,4867197819050350080
45747,2977064930641565696
45752,497426585189285632
45799,4880809734346899840
45807,4773988266993950208
45810,4774453871512918400
45822,4814411365311968256
45835,203343061967608960
45852,497193974059657728
45867,552870180579386624
45868,552870180574698624
45877,260355939621322496
45881,3173590127159300480
45905,3200641308659597056
45914,4881004313545842688
45934,3308604004656997888
45947,3231634445501473920
45972,4878129301094109824
45976,4783243882861824512
45989,3180056015739635456
45992,4874191675075361536
46006,4665667679961183744
46024,161654773656107264
46067,4817122279949923968
46078,477705607194465024
46080,482151138863835776
46087,3224908977688888064
46091,4776947293303041152
46105,4787222912363334016
46106,4787222912363333120
46107,3287738886031037568
46143,4881373783812216064
46144,482374344024845440
46151,478651844325590144
46154,4654713073833235456
46184,4811421896276768128
46195,2972913350828553216
46220,4622012425477079680
46222,206154723654526464
46224,3226758558108942976
46227,4622012425477079552
46244,3295332796231463168
46248,4812064560821512960
46249,4874828292309270784
46261,3181694975259919104
46273,2979169400190770048
46282,3289360833184866944
46284,2976159349672629120
46290,4873061617641604864
46295,3187271938755506944
46304,161790765206804480
46310,3180513236483070464
46321,497304745556626688
46330,3232204714079975808
46336,4776747972460494208
46346,500935371606721792
46370,4662169033966694912
46378,4783672280079613824
46379,4783672383158829440
46393,4654695103690489856
46403,3295040669735074432
46412,3224730199673762176
46424,2987304961602374528
46428,3225639049113892352
46429,4880316087985831808
46434,201854258801563520
46439,3288292588918004992
46469,503279908354671616
46474,3295074857675747584
46496,4824612118798089088
46502,3183050462644375296
46505,4879841756094577152
46518,4880759500412788352
46564,285359727387818496
46569,156606705320702720
46612,2979910982127759232
46627,2987948377766948224
46637,285290045838455680
46653,2976231397746272000
46662,3180316290758080128
46670,4880671578136173824
46691,280686729954126080
